marital_status,application_mode,course,tuition_fees_up_to_date,scholarship_holder,debtor,age_at_enrollment,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,curricular_units_2nd_sem_approved,curricular_units_2nd_sem_grade,admission_grade,unemployment_rate,inflation_rate,gdp,target_binary,target_multiclass,target_raw
1,11,9500,1,1,0,22,6,15.61,4,16.78,141,11,3.1,1.44,0,2,Graduate
1,9,9853,1,1,0,23,4,13.24,4,10.13,147.3,6,3.4,1.69,0,2,Graduate
2,7,9254,1,0,0,22,5,10.46,5,16.73,130.7,8.3,1.5,-0.27,0,2,Graduate
1,3,9119,1,0,0,23,4,10.38,6,16.35,182,5.6,2.9,-1.08,0,1,Enrolled
2,13,9991,1,0,1,27,3,11.82,2,12.45,187.3,4.2,2.2,0.16,1,0,Dropout
1,2,9500,1,0,0,23,4,13.33,4,16.97,165.9,5.6,2.9,1.99,0,2,Graduate
1,18,9254,1,0,0,21,6,11.27,5,14.75,170.1,9.4,1,-0.08,0,1,Enrolled
2,13,9500,1,0,1,27,2,11.22,2,11.87,181.8,5.1,1.4,0.3,1,0,Dropout
1,18,9119,1,0,0,27,1,10.79,2,11.07,163.8,4.7,3.2,2.2,1,0,Dropout
1,18,9003,1,0,1,19,2,10.02,0,0,124.2,6.5,2.7,0.44,1,0,Dropout
1,10,9773,1,0,0,23,5,12.67,5,16.78,111.5,7.2,0.7,-0.26,0,2,Graduate
1,6,33,1,0,0,20,6,13.7,4,14,169.9,10.1,1,0.54,0,2,Graduate
1,8,9070,1,0,0,21,5,14.35,6,14.65,172.1,7.7,1.3,0.31,0,2,Graduate
1,10,9003,1,0,0,22,4,12.74,4,16.32,178.1,6,2.1,2.02,0,2,Graduate
1,3,9670,1,0,0,21,5,16.81,6,14.41,164.9,4.1,0.6,1.86,0,2,Graduate
1,9,9070,0,0,1,18,1,10.7,1,11.51,179.5,11.3,2.3,0.7,1,0,Dropout
1,9,9119,1,1,1,21,4,13.59,6,15.98,183.6,4.8,1.6,1.22,0,2,Graduate
1,15,33,1,1,0,22,5,14.19,6,13.35,180.3,4.4,1,0.72,0,2,Graduate
1,4,9670,1,0,0,19,5,13.55,6,12.95,181.2,5.4,0.7,-1.05,0,2,Graduate
1,7,9130,1,0,0,19,6,16.87,4,10.17,189.2,8.9,2.2,0.59,0,1,Enrolled
1,9,9773,1,0,1,23,0,0,2,10.72,103.1,10.8,1.3,-0.2,1,0,Dropout
1,9,33,1,1,0,20,3,11.63,0,0,135.3,9.3,2.8,-0.79,1,0,Dropout
1,18,9773,0,0,1,24,3,10.97,2,12.17,165.2,5.1,2.8,1.27,1,0,Dropout
1,3,171,1,0,0,18,6,10.23,4,13.91,127.5,7.6,3.1,1.66,0,2,Graduate
1,15,9991,1,0,0,26,1,10.46,1,12.8,140.2,4.8,2.6,-0.68,1,0,Dropout
1,9,9070,1,0,0,19,4,16.72,5,14.8,161.6,6.5,2.4,1.32,0,2,Graduate
1,14,8014,1,0,0,21,5,10.79,4,10.24,141,7.9,1.5,0.7,0,2,Graduate
2,1,9556,1,0,1,27,3,11.08,2,12.38,158.6,9.2,1.9,0.32,1,0,Dropout
1,18,171,0,0,1,28,2,11.57,1,12.15,107.7,7.7,2,0.36,1,0,Dropout
2,10,9130,0,0,1,19,2,11.86,0,0,139,6.7,1.1,0.46,1,0,Dropout
1,16,8014,1,1,1,29,1,12.11,2,12.88,160.2,7.7,2.2,-1.05,1,0,Dropout
1,2,9254,0,0,1,29,0,0,1,12.42,135.6,9.6,1.4,-0.12,1,0,Dropout
1,17,9130,0,0,0,27,3,12.47,0,0,161.7,5.7,2.5,-1.25,1,0,Dropout
1,18,9670,1,0,0,18,5,10.57,4,11.98,130,5.6,1.4,-0.52,0,2,Graduate
1,12,9773,1,0,0,22,4,16.33,5,15.11,119.9,3.7,2.2,0.35,0,2,Graduate
1,17,9130,1,0,0,19,6,14.27,5,12.47,105.1,6.6,1.2,0.17,0,2,Graduate
1,15,9500,1,0,0,20,5,16,4,10.97,132.9,4.2,3.1,1.87,0,2,Graduate
1,5,9130,1,1,0,22,4,14.27,5,11.07,162.4,4.6,1.3,0.22,0,2,Graduate
1,16,9119,1,0,0,19,6,16.82,5,14.15,148.1,7.6,1.5,0.15,0,2,Graduate
1,2,9119,1,0,0,27,1,10.7,2,10.32,127.1,7.5,2,-0.14,1,0,Dropout
1,13,9670,1,1,0,18,5,11.94,4,12.53,124.4,8.9,0.8,1.35,0,2,Graduate
1,10,171,1,0,1,27,0,0,2,12.92,179.8,7.8,1.5,-1.1,1,0,Dropout
1,3,9130,0,1,0,21,0,0,1,10.28,132,4.9,2.4,-1.57,1,0,Dropout
1,2,9130,0,0,0,26,2,10.55,1,12.95,129.5,4.5,2.3,-0.31,1,0,Dropout
1,12,171,1,0,0,21,5,12.19,6,16.42,141.6,9.9,3,0.79,0,2,Graduate
1,17,9991,1,0,0,22,4,11.28,5,13.7,126.7,5.4,2.6,1.07,0,1,Enrolled
1,7,33,0,0,0,28,1,10.55,2,12.86,169.7,10.1,2,-0.2,1,0,Dropout
1,16,9003,1,0,0,23,4,15.81,4,15.73,189,9.2,0.9,0.12,0,2,Graduate
1,9,9991,1,1,0,19,5,13.06,4,11.09,133,5.2,1.9,-1.44,0,2,Graduate
1,10,9773,0,0,1,24,3,11.55,2,11.98,133.1,4.8,2.1,1.8,1,0,Dropout
1,5,9147,1,0,0,19,5,12.37,4,15.03,175.2,9.1,2.2,1.01,0,2,Graduate
1,16,9556,1,0,1,26,3,10.88,2,10.18,185,5.1,1.4,0.69,1,0,Dropout
1,6,171,1,0,1,21,4,13.61,4,16.96,117.9,9,2.5,2.05,0,2,Graduate
1,4,9670,1,0,0,21,4,15.45,6,16.06,130.8,6.6,2,-1.19,0,2,Graduate
1,12,33,1,0,0,26,3,10.89,2,12.98,142.4,3.6,2.1,-1.4,1,0,Dropout
1,13,9238,1,0,0,22,1,10.03,2,12.61,182.9,10.8,2.7,0.48,1,0,Dropout
1,13,9773,1,0,0,18,4,12.1,4,13.5,136.9,5.9,1.6,-0.33,0,1,Enrolled
1,13,9003,0,0,1,24,1,11.24,0,0,134.5,4.2,2.3,-1.69,1,0,Dropout
2,12,9085,0,1,1,22,0,0,1,10.57,176.2,4.9,0.5,0.62,1,0,Dropout
1,18,9254,1,0,1,22,1,10.5,0,0,126.9,4.2,2.8,-1.14,1,0,Dropout
1,10,9085,1,0,0,19,5,12.6,6,13.74,126.4,10.8,1.6,1.47,0,2,Graduate
1,17,9773,0,0,0,27,3,12.17,2,10.4,143.8,7.7,1.2,0.84,1,0,Dropout
1,8,9670,1,0,0,22,4,16.25,4,10.09,131.3,4.3,2.9,-1.05,0,2,Graduate
1,1,8014,1,0,0,19,4,12.25,4,15.96,146.1,4.1,3.3,-0.14,0,2,Graduate
1,1,9853,1,0,0,21,5,10.86,4,12.91,137.4,6.2,1.5,1.04,0,2,Graduate
1,9,9670,1,0,1,23,1,11.29,2,11.21,109.2,11.1,2.1,-1.09,1,0,Dropout
1,17,9070,1,0,0,22,6,13.87,4,16.38,182.7,4,3.1,1.75,0,2,Graduate
1,6,9147,1,0,1,27,0,0,2,11.89,165.1,9.6,3,0.21,1,0,Dropout
1,15,9773,1,0,0,18,6,16.41,4,14.01,122.2,4.1,2.3,-0.08,0,2,Graduate
1,4,9670,0,0,1,21,2,11.05,1,12.33,176.8,8.1,0.7,0.44,1,0,Dropout
2,9,9773,1,1,0,21,4,13.92,5,11.67,141.2,3.9,0.9,-0.31,0,1,Enrolled
1,9,9147,1,1,0,18,5,14.74,4,14.02,155.5,7.3,2.5,-0.97,0,1,Enrolled
1,14,9070,1,0,1,20,3,12.34,0,0,124.5,7.6,1.6,-0.8,1,0,Dropout
1,16,9500,0,0,1,23,1,10.67,0,0,164.5,10,3.1,0.17,1,0,Dropout
1,9,9991,1,1,0,22,5,11.3,4,15.97,101,10.6,2.7,0.56,0,2,Graduate
1,16,9853,1,0,0,21,5,15.18,6,16.94,107.8,10.1,2,-0.25,0,1,Enrolled
1,5,33,1,0,0,20,5,15.38,4,12.54,116.2,11,1.9,-1.14,0,2,Graduate
1,1,9773,0,0,0,26,2,10.78,0,0,155.1,6.6,0.7,1.43,1,0,Dropout
1,11,9070,1,0,0,19,5,15.76,5,16.2,153.1,4.7,3.1,1.34,0,2,Graduate
1,2,9130,1,0,1,25,3,11.76,0,0,146.1,6.5,0.4,-0.27,1,0,Dropout
1,4,9147,1,0,1,28,1,11.73,2,10.57,102.8,7.4,0.9,-0.29,1,0,Dropout
1,2,9500,1,1,0,19,5,10.66,4,16.78,150.1,5.1,3,1.26,0,2,Graduate
2,6,9991,1,0,0,19,5,11.76,5,10.09,119,6.5,1.6,1.83,0,2,Graduate
1,17,9773,1,0,0,23,5,15.77,4,12.8,183.3,8.6,1.1,1.44,0,2,Graduate
1,14,9070,1,0,1,22,6,14.18,5,11.17,178.2,10.9,1.7,0.67,0,2,Graduate
1,3,9070,1,0,0,21,4,14.16,6,14.96,131.2,5.4,1.8,-1.45,0,2,Graduate
1,13,9556,1,0,0,20,4,14.67,5,13.23,174.5,4.6,2,0.89,0,1,Enrolled
1,13,9085,1,1,0,20,6,12.59,6,14.64,178.6,8,0.5,-1.59,0,1,Enrolled
1,12,9130,1,0,0,22,4,11.9,6,15.92,113.6,9.4,0.5,-1.23,0,2,Graduate
1,13,9130,1,1,0,20,5,13.56,4,13.28,183.2,8.5,0.9,-0.1,0,2,Graduate
1,10,9670,1,0,1,19,3,11.13,0,0,119.2,4.4,2.7,0.72,1,0,Dropout
1,9,9853,1,1,0,20,4,15.67,4,11.29,158.2,7.1,3.4,0.93,0,2,Graduate
1,6,9853,0,0,1,26,0,0,1,10.56,113.2,8.4,0.5,0.18,1,0,Dropout
1,5,9003,1,0,1,19,2,12.82,0,0,161,6.9,2,-0.41,1,0,Dropout
1,17,9556,0,0,0,28,2,12.96,2,11.71,183.6,5.3,1.1,0.31,1,0,Dropout
1,3,9085,1,0,0,23,6,16.18,5,10.01,142.5,6.7,3.4,-0.19,0,2,Graduate
1,12,9085,1,1,0,23,4,15.81,5,15.38,121.6,10.2,2.3,1.1,0,2,Graduate
1,12,9085,0,0,1,22,2,11.1,0,0,163.9,3.6,1.2,0.41,1,0,Dropout
1,18,9147,1,0,0,19,5,13.81,4,14.74,114,6,2.8,-0.15,0,2,Graduate
1,5,9773,1,1,0,18,6,15.63,6,16.38,167.5,6.5,2.9,1.72,0,2,Graduate
1,4,9500,1,0,0,21,5,16.29,5,13.83,129.9,8.1,1.9,-1.55,0,2,Graduate
1,18,9556,1,0,1,21,1,10.13,0,0,136.2,5.5,3.4,2.18,1,0,Dropout
1,9,9130,1,1,0,23,6,16.16,6,12.05,124.9,8.2,2.1,0.43,0,2,Graduate
1,5,9670,1,0,0,22,5,10.39,6,16.92,141.7,4.4,3.2,1.28,0,1,Enrolled
1,9,9085,1,0,0,23,4,11.57,5,14.31,118.1,7,1.6,1.62,0,2,Graduate
1,15,9991,1,0,1,25,1,12.06,1,11.58,156.5,9.5,2.9,1.74,1,0,Dropout
1,17,9130,1,0,0,22,0,0,1,12.9,151.1,8.1,2,-0.48,1,0,Dropout
2,6,9670,1,0,0,20,6,10.62,6,13.08,174.6,6.9,2.6,1.52,0,2,Graduate
1,3,9119,0,0,0,26,2,10.97,0,0,162.3,7.1,0.7,0.3,1,0,Dropout
1,15,9085,1,0,0,19,4,10.75,4,16.08,166.4,7.6,1.5,0.98,0,2,Graduate
1,5,33,1,0,0,19,4,12.63,5,15.66,136,8.6,1.4,-1.51,0,1,Enrolled
1,15,9991,1,0,1,19,3,12.93,1,12.74,135.5,4.8,3.2,-0.99,1,0,Dropout
1,8,9773,1,1,0,21,5,15.43,4,13.61,163.3,8.6,1.3,0.68,0,2,Graduate
1,8,9254,1,1,1,19,0,0,0,0,162.5,9.6,3.1,1.2,1,0,Dropout
1,18,9773,0,0,1,24,3,11.58,0,0,118.1,7.7,2.4,1.88,1,0,Dropout
1,11,9085,1,0,0,23,6,11.81,6,14.7,168.8,4.2,1.1,1.48,0,2,Graduate
1,5,9147,1,0,0,20,6,14.7,6,15.4,159.9,6.1,2.5,-0.97,0,2,Graduate
2,11,8014,1,0,0,20,6,11.72,4,15.85,174.4,9,2.7,1.31,0,2,Graduate
1,1,9119,1,0,0,21,6,10.52,5,16.95,152.6,9.8,3.2,1.29,0,2,Graduate
1,6,9070,1,0,0,21,5,15.44,5,14.15,187.4,7.5,0.7,0.99,0,2,Graduate
1,17,9147,1,0,0,21,4,16.45,5,10.6,175.6,4.4,1.9,-1.51,0,2,Graduate
1,11,33,1,0,0,26,2,12.01,0,0,126,10.5,2.2,0.64,1,0,Dropout
1,17,9003,0,0,0,29,0,0,1,10.83,134.1,7.8,2.6,0.56,1,0,Dropout
2,3,9254,1,0,1,29,2,12.89,2,12.69,184.2,5,2.3,-1.32,1,0,Dropout
1,7,9003,1,0,0,19,5,15.88,6,15.52,127.6,5.4,3.4,2.07,0,2,Graduate
2,7,9500,1,0,1,21,6,14.33,4,15.18,152.8,7.8,3.1,-0.47,0,2,Graduate
1,10,8014,1,0,0,21,4,15.87,5,12.7,143.3,4.5,1.7,-1.17,0,2,Graduate
1,10,9003,1,0,0,18,4,14.27,6,12.82,106.1,10,1.8,0.71,0,2,Graduate
1,8,9254,1,0,1,22,0,0,2,11.21,104.1,3.9,3,-1.25,1,0,Dropout
1,10,9991,1,0,0,19,6,15.99,4,16.1,153.2,6.5,3.1,0.54,0,1,Enrolled
1,7,171,1,0,1,18,1,11.5,1,10.79,138.5,3.8,1.9,0.16,1,0,Dropout
1,18,9500,1,0,0,21,4,12.69,6,14.58,155.8,7.3,1.3,-0.48,0,2,Graduate
1,12,33,1,0,0,23,6,10.64,4,13.71,137.3,3.7,2.6,0.16,0,1,Enrolled
1,11,9085,1,0,0,19,6,11.15,4,12.62,177.6,8.9,1.2,-0.67,0,2,Graduate
1,6,9238,1,0,0,20,5,16.12,6,10.86,119.1,7,2.1,-0.47,0,2,Graduate
1,8,9119,1,1,0,29,2,11.39,1,12.55,140,7.3,3,-0.29,1,0,Dropout
1,2,9853,1,0,0,19,6,12.72,6,13.58,175.7,9.9,2.1,0.17,0,1,Enrolled
1,17,171,1,0,0,22,4,12.53,5,16.23,140.1,10.7,3.1,-0.41,0,2,Graduate
1,4,9147,1,0,0,20,1,11.1,0,0,119.2,6.8,1,1.77,1,0,Dropout
1,7,171,1,1,0,23,4,11.67,5,11.21,177.2,9.7,1.6,1,0,2,Graduate
1,16,9130,1,0,1,19,0,0,1,10.13,159.3,3.6,2.6,2.21,1,0,Dropout
1,16,9003,1,0,0,19,6,16.85,4,13.79,109.9,9.8,2.6,0.77,0,2,Graduate
1,11,9130,0,0,1,19,0,0,0,0,175,5.4,3.3,-1.03,1,0,Dropout
1,12,9238,1,0,1,24,3,12.16,0,0,182.3,9.1,0.9,1.79,1,0,Dropout
1,10,9773,0,0,0,18,0,0,0,0,103.2,6.9,2.5,-1.45,1,0,Dropout
1,14,9238,1,0,1,22,2,10.67,2,12.7,140.1,6.2,2.7,0.47,1,0,Dropout
1,2,9147,1,1,1,26,3,10.85,1,11,141.3,4.5,2.7,1.92,1,0,Dropout
1,5,9070,0,1,1,19,2,12.66,1,10.88,172.8,10.7,1.4,1.33,1,0,Dropout
1,6,9773,1,0,0,21,5,16.04,6,15.56,153.7,6,2.7,-0.77,0,2,Graduate
1,3,9773,1,0,0,20,6,16.14,6,11.88,120.4,8.5,2.8,0.16,0,2,Graduate
1,13,171,1,1,0,23,4,11.04,4,10.8,116.5,9.1,0.9,1.81,0,2,Graduate
1,5,9147,0,0,1,29,2,11.39,1,12.14,159.7,4.7,2.7,1.2,1,0,Dropout
1,14,9254,1,0,1,18,2,12.07,0,0,160,5.8,0.8,-0.03,1,0,Dropout
1,16,9085,1,0,0,20,4,10.31,4,10.69,161.7,7.3,1.5,-1.69,0,1,Enrolled
1,1,9556,1,0,0,21,6,16.35,4,12.07,126.8,4.5,2,1.22,0,1,Enrolled
1,9,171,1,1,0,18,5,13.54,6,10.75,154.6,4.4,1.9,-1.25,0,2,Graduate
1,9,9556,1,0,0,22,4,15.73,6,14.45,149.3,7.9,0.5,-0.8,0,1,Enrolled
1,14,9070,1,0,1,22,1,11.78,1,10.5,153,10.2,1.2,0.11,1,0,Dropout
1,3,9853,1,1,0,20,5,12.61,6,12.11,144.7,9.9,2,1.98,0,2,Graduate
1,2,9130,1,0,0,18,5,13.71,4,15.98,125.1,11,1.5,2.01,0,1,Enrolled
1,8,8014,1,0,0,21,6,13.96,4,15.2,153.5,9,2.2,1.26,0,2,Graduate
1,4,9085,1,0,0,19,5,10.88,4,16,115.9,9.5,2,-0.76,0,2,Graduate
2,5,171,1,0,1,28,0,0,1,11.97,162.1,6.8,1,-1.37,1,0,Dropout
2,18,33,0,0,1,29,2,10.2,0,0,107.8,10.8,1.1,-0.95,1,0,Dropout
1,1,33,0,0,0,26,0,0,0,0,145.8,10.2,3.1,-0.33,1,0,Dropout
1,16,9670,1,1,0,21,5,13.77,5,10.44,117.7,7.3,2.9,1.18,0,2,Graduate
1,14,8014,1,0,0,22,4,15.34,5,16.73,126.3,5.6,2.2,0.02,0,1,Enrolled
1,15,9003,0,0,1,22,1,10.79,0,0,168.2,8,1.7,1.08,1,0,Dropout
1,12,9147,1,0,0,27,0,0,1,10.83,104.6,4.7,1,0.18,1,0,Dropout
1,3,9254,1,0,0,19,4,11.42,5,11.91,124.1,11.2,3.2,-1.04,0,2,Graduate
2,6,8014,1,0,0,18,4,14.94,4,14.71,126.3,9.5,0.6,-1.17,0,1,Enrolled
1,11,9670,1,0,0,21,5,15.22,6,12.59,166.2,6.8,2.4,1.82,0,2,Graduate
2,14,171,1,0,0,19,4,14.84,5,12.29,171.4,11.1,3.3,2.13,0,1,Enrolled
1,10,9070,1,0,0,20,4,16.75,4,13.57,183.2,8.6,0.7,-1.2,0,2,Graduate
1,15,9853,1,1,0,19,5,16.26,4,10.86,125.9,9.8,0.8,1.93,0,2,Graduate
1,4,8014,1,0,0,23,5,13.6,6,10.13,148.9,4.3,1.6,-1.69,0,2,Graduate
1,2,9556,1,0,0,19,4,12.59,6,15.4,127.4,6.9,3.4,0.68,0,2,Graduate
1,18,9500,1,0,0,28,3,11.75,2,12.06,109,5,3,0.19,1,0,Dropout
1,9,33,1,0,0,23,0,0,1,12.43,189.6,10.6,1.2,-1.33,1,0,Dropout
1,9,9853,1,1,0,19,4,10.36,4,11.79,129.6,9.5,2,1.29,0,2,Graduate
1,4,9991,1,0,0,28,2,10.45,2,10.6,139.2,9.5,1.4,-0.45,1,0,Dropout
1,10,8014,1,1,0,19,5,10.65,4,12.92,144.9,10.4,1.9,0.15,0,2,Graduate
2,16,33,1,0,0,19,4,13.35,5,15.18,105.6,8.2,1,0.42,0,2,Graduate
1,4,9991,0,0,1,28,0,0,2,12.69,127.2,5.3,1.1,1.73,1,0,Dropout
1,5,9500,1,0,0,23,5,11.86,5,13.05,116.9,7.1,1.8,-1.65,0,2,Graduate
1,9,9070,1,0,1,19,5,10.84,5,13.93,186.8,5.6,3,-0.42,0,2,Graduate
1,15,9254,1,0,0,19,5,13.33,5,11.58,131.7,8.4,1.3,0.89,0,2,Graduate
1,4,9003,1,0,0,20,0,0,0,0,162.3,8,1.5,-1.67,1,0,Dropout
1,2,9147,1,0,0,18,4,16.52,6,13.27,137.7,6.1,2.7,0.46,0,2,Graduate
1,5,9500,0,1,1,24,0,0,2,11.03,133.9,6.3,3.2,0.62,1,0,Dropout
1,4,9003,1,0,0,21,6,14.61,5,11.65,120.2,11.1,3.1,1.6,0,1,Enrolled
1,2,9119,0,0,1,24,0,0,2,12.62,106.7,4.2,2.2,2.12,1,0,Dropout
1,11,9147,1,0,0,23,6,15.83,6,15.72,166.7,4.2,2.8,-1.39,0,2,Graduate
1,3,9556,1,0,0,20,4,13.91,6,14.04,138.7,3.7,2.1,-0.84,0,2,Graduate
1,7,8014,1,0,1,20,1,12.92,2,11.53,102.4,10.1,3.3,-0.23,1,0,Dropout
1,15,9003,1,1,0,21,6,16.85,4,13.28,142.5,6.2,1.4,-1.35,0,2,Graduate
1,1,9003,1,0,0,20,5,13.1,4,14.38,119.9,5.6,0.5,1.85,0,1,Enrolled
1,4,9500,1,0,1,19,1,10.08,0,0,160.4,7.7,2.9,0.9,1,0,Dropout
2,2,9130,1,0,0,22,6,14.7,6,10.23,180.8,5.3,3,2.23,0,2,Graduate
1,7,9147,1,0,0,23,6,12.3,5,16.99,153.7,9.6,1.2,-1.08,0,2,Graduate
1,7,9119,1,0,1,29,1,10.79,2,10.4,176.6,4.4,1.3,0.75,1,0,Dropout
1,7,9119,0,0,1,29,3,10.15,2,12.52,134.5,6.4,0.6,-0.02,1,0,Dropout
1,9,9773,1,0,0,21,4,14.67,6,16.05,144.4,8.7,2,1.85,0,2,Graduate
1,4,9556,1,1,0,18,5,10.4,5,11.19,120.2,6.6,1,1.32,0,2,Graduate
1,4,9003,1,0,1,27,2,10.89,2,10.06,116.9,9.5,3.3,-0.69,1,0,Dropout
1,8,9500,1,0,0,22,6,11.66,4,12.31,151.4,4,1.4,0.74,0,2,Graduate
1,9,9991,1,0,0,23,6,12.33,6,12.92,128.2,6.3,2.2,1.34,0,2,Graduate
1,5,9147,1,1,0,20,6,12.4,6,15.89,176.8,5,2.1,-0.52,0,2,Graduate
1,11,9147,1,1,0,23,4,15.05,6,16.24,136.3,9.2,1.6,0.67,0,1,Enrolled
1,10,9147,1,0,0,22,6,16.61,6,13.24,122.4,9.6,0.8,1.4,0,1,Enrolled
1,14,9147,1,1,1,22,3,12.39,0,0,136.2,6.4,1.2,2.13,1,0,Dropout
1,12,8014,1,1,0,20,4,14.18,5,10.83,117.4,6.4,2.2,-0.51,0,2,Graduate
1,14,9773,1,0,1,18,3,12.94,2,10.69,182.8,3.6,1.8,1.01,1,0,Dropout
1,11,33,1,0,0,23,5,13.27,5,10.25,186.2,6.7,2.8,1.36,0,1,Enrolled
1,1,9119,0,1,1,24,2,10.49,0,0,131.8,4.9,2.6,0.78,1,0,Dropout
1,9,9773,1,0,0,22,4,13.28,5,12.49,183.9,5.3,0.9,1.47,0,1,Enrolled
1,1,9238,0,0,1,26,1,10.13,2,12.21,146.2,10.8,2.1,-1.21,1,0,Dropout
1,9,9147,1,0,0,23,5,13.94,5,11.97,165.7,6.4,1.2,0.14,0,2,Graduate
1,13,171,1,0,0,22,4,16.86,6,14.52,138.9,6.2,3.1,0.86,0,2,Graduate
1,4,9500,0,0,1,25,0,0,1,10.65,166.5,9.8,1.4,1.42,1,0,Dropout
1,2,171,1,0,0,22,5,13.97,6,10.81,133.2,8.4,2,1.86,0,1,Enrolled
2,11,9119,1,0,0,21,5,16.69,6,13.79,181.2,4.7,1.4,1.14,0,2,Graduate
1,15,9119,1,0,1,27,2,12.91,2,10.8,135.3,8.1,3.1,-0.83,1,0,Dropout
1,11,9556,1,1,0,21,5,13.97,6,13.64,170.7,5.3,1.8,-0.22,0,2,Graduate
1,5,9991,1,0,0,19,4,14.86,5,12.77,135.3,8.3,0.6,1.24,0,1,Enrolled
1,5,9773,1,1,0,22,6,15.54,5,10.66,150.4,7.8,2,-0.08,0,2,Graduate
1,5,9853,1,0,0,19,5,16.18,5,12.7,114.5,4.6,1.5,-0.18,0,1,Enrolled
1,9,9773,1,0,0,19,4,15.64,6,12.34,147,4.7,2,1.83,0,1,Enrolled
1,14,9238,1,1,0,23,5,12.63,4,16.69,113.7,7.5,2.9,-0.28,0,2,Graduate
1,13,9070,1,1,0,22,6,11.9,5,16.45,100.2,7.5,2.2,0.14,0,2,Graduate
1,17,9254,1,0,0,23,5,12.45,4,14.75,133.2,8.5,2.1,1.03,0,2,Graduate
1,3,9991,0,0,1,23,3,12.48,1,10.77,157.2,8.9,3.3,-0.69,1,0,Dropout
1,13,9500,1,0,0,22,4,11.4,5,12.89,126.7,8.1,2.4,1.51,0,2,Graduate
1,15,9991,1,0,0,18,5,13.38,6,12.71,183.5,8.6,1.1,-0.7,0,1,Enrolled
1,1,9130,1,0,0,19,6,16.71,4,10.42,101.7,11.5,1.6,1.5,0,2,Graduate
2,5,9773,1,0,0,21,5,11.97,5,10.87,179.1,6.5,0.5,-0.25,0,2,Graduate
1,7,9003,1,0,0,22,6,14.55,5,14.12,133.9,4,1.3,-0.49,0,2,Graduate
1,1,9500,1,0,0,24,1,12.58,0,0,178.9,8.7,0.8,-0.17,1,0,Dropout
2,11,9070,1,1,0,21,6,12.1,6,12.12,123,5.7,2.3,2.26,0,2,Graduate
1,3,9254,1,1,0,23,4,16.96,4,15.59,102.7,10.2,2.1,-0.87,0,2,Graduate
1,15,9853,0,0,0,24,2,10.89,2,12.33,146.5,9.5,0.9,-0.07,1,0,Dropout
1,10,9853,1,0,0,23,6,13.96,4,10.02,187.2,4,1.7,-1.41,0,2,Graduate
1,18,33,1,0,0,28,2,12.2,1,11.17,174.9,4,2.6,-1.21,1,0,Dropout
1,16,9003,1,1,0,23,6,14.09,5,10.79,149.3,7.5,3.3,-1.38,0,1,Enrolled
2,15,9500,1,0,0,21,5,14.61,4,12.01,148.2,10.2,3,1.51,0,2,Graduate
1,5,9773,1,0,0,18,5,14.47,6,10.86,149.3,4,2.5,1.87,0,2,Graduate
1,12,9130,1,0,0,23,4,11.64,5,14.9,188.8,11.4,2,0.45,0,2,Graduate
1,8,9119,1,0,1,20,0,0,0,0,166.2,7.2,1.5,-0.46,1,0,Dropout
1,5,9670,1,0,0,21,5,12.45,6,11.79,110.5,4.6,0.5,2.13,0,2,Graduate
1,9,8014,1,0,0,23,4,16.22,4,15.14,156.6,6.9,1,1.74,0,2,Graduate
1,14,9003,1,0,0,21,5,15.34,5,12.59,170.7,6.1,1.6,-0.47,0,2,Graduate
1,14,9147,1,0,0,23,4,13.84,6,16.79,184.4,4.2,0.4,1.13,0,1,Enrolled
1,15,33,0,0,1,23,2,12.69,1,11.77,170.8,6,2.5,0.47,1,0,Dropout
1,7,9853,1,1,0,18,4,13.7,5,14.62,118,5.4,3.4,1.82,0,2,Graduate
1,14,9070,1,0,0,22,4,13.38,5,16.54,146.6,7.4,1,2.19,0,2,Graduate
1,13,9556,1,1,0,21,5,16.13,5,16.54,138.1,4.7,2.8,-1.03,0,1,Enrolled
1,3,171,0,0,0,26,1,11.15,2,12.1,134.9,9.5,1.5,0.52,1,0,Dropout
1,12,9853,0,1,1,18,0,0,1,11.33,150.4,9.2,1.5,-1.36,1,0,Dropout
1,12,33,1,0,0,23,4,15.22,5,11.6,178.8,11,1.7,1.76,0,1,Enrolled
1,17,9147,1,0,0,18,6,12.89,6,15.16,167.1,4.3,1.2,1.49,0,2,Graduate
1,7,9003,1,1,0,23,5,14.61,4,13.28,174.7,4.5,1.7,-1.27,0,2,Graduate
1,5,9147,0,0,1,21,3,11.34,2,11.14,177.2,4,2.4,1.47,1,0,Dropout
1,18,9119,1,1,0,19,5,14.69,6,15.28,133.4,4.1,1.7,0.5,0,2,Graduate
1,6,9119,1,0,0,19,4,16.3,5,15.93,164.4,3.8,0.5,-1.24,0,1,Enrolled
2,8,9853,0,0,0,22,3,11.4,0,0,172.3,8.1,2.8,1.7,1,0,Dropout
1,18,9991,1,1,0,20,4,12.1,6,13.51,105.9,10.7,0.8,-0.44,0,2,Graduate
1,7,171,1,0,1,19,0,0,1,11.53,184.6,4.9,2.8,-0.33,1,0,Dropout
1,13,9085,1,0,0,22,4,10.02,5,14.29,152,8.2,1.8,0.31,0,2,Graduate
1,13,8014,1,1,0,20,6,12.19,5,16.33,184.6,4.2,1.2,-0.69,0,2,Graduate
1,5,9853,1,1,0,20,5,12.46,4,11.29,142,5.1,1.8,1.4,0,2,Graduate
